Date,Location,Latitude,Longitude,Collection Method,Species,Life Stage,Size_mm,Number,Disposition,Comments
5/17/22,Coal Point,59.59926,-151.4079,beach seine,Sand Shrimp,Juvenile/Adult,26,1,released live,
5/17/22,Coal Point,59.59926,-151.4079,beach seine,Sand Shrimp,Juvenile/Adult,23,1,released live,
5/17/22,Coal Point,59.59926,-151.4079,beach seine,Sand Shrimp,Juvenile/Adult,37,1,released live,
5/17/22,Coal Point,59.59926,-151.4079,beach seine,Rock Sole,Juvenile/Adult,88,1,released live,
5/17/22,Coal Point,59.59926,-151.4079,beach seine,Three Spine Stickleback,Juvenile/Adult,65,1,released live,
5/17/22,Coal Point,59.59926,-151.4079,beach seine,Silver Spotted Sculpin,Juvenile/Adult,120,1,released live,
5/17/22,Coal Point,59.59926,-151.4079,beach seine,Kelp Greenling,Juvenile/Adult,50,1,released live,
5/17/22,Coal Point,59.59926,-151.4079,beach seine,Kelp Greenling,Juvenile/Adult,52,1,released live,
5/17/22,Coal Point,59.59926,-151.4079,beach seine,Kelp Greenling,Juvenile/Adult,48,1,released live,
5/17/22,Coal Point,59.59926,-151.4079,beach seine,Kelp Greenling,Juvenile/Adult,50,1,released live,
5/17/22,Coal Point,59.59926,-151.4079,beach seine,Kelp Greenling,Juvenile/Adult,50,1,released live,
5/17/22,Coal Point,59.59926,-151.4079,beach seine,Kelp Greenling,Juvenile/Adult,45,1,released live,
5/17/22,Coal Point,59.59926,-151.4079,beach seine,Kelp Greenling,Juvenile/Adult,51,1,released live,
5/17/22,Coal Point,59.59926,-151.4079,beach seine,Kelp Greenling,Juvenile/Adult,46,1,released live,
5/17/22,Coal Point,59.59926,-151.4079,beach seine,Kelp Greenling,Juvenile/Adult,43,1,released live,
5/17/22,Coal Point,59.59926,-151.4079,beach seine,Kelp Greenling,Juvenile/Adult,45,1,released live,
5/17/22,Coal Point,59.59926,-151.4079,beach seine,Kelp Greenling,Juvenile/Adult,42,1,released live,
5/17/22,Coal Point,59.59926,-151.4079,beach seine,Kelp Greenling,Juvenile/Adult,54,1,released live,
5/17/22,Coal Point,59.59926,-151.4079,beach seine,Kelp Greenling,Juvenile/Adult,52,1,released live,
5/17/22,Coal Point,59.59926,-151.4079,beach seine,Kelp Greenling,Juvenile/Adult,46,1,released live,
5/17/22,Coal Point,59.59926,-151.4079,beach seine,Kelp Greenling,Juvenile/Adult,50,1,released live,
5/17/22,Coal Point,59.59926,-151.4079,beach seine,Kelp Greenling,Juvenile/Adult,52,1,released live,
5/17/22,Coal Point,59.59926,-151.4079,beach seine,Kelp Greenling,Juvenile/Adult,56,1,released live,
5/17/22,Coal Point,59.59926,-151.4079,beach seine,Kelp Greenling,Juvenile/Adult,52,1,released live,
5/17/22,Coal Point,59.59926,-151.4079,beach seine,Kelp Greenling,Juvenile/Adult,42,1,released live,
5/17/22,Coal Point,59.59926,-151.4079,beach seine,Kelp Greenling,Juvenile/Adult,52,1,released live,
5/17/22,Coal Point,59.59926,-151.4079,beach seine,Kelp Greenling,Juvenile/Adult,44,1,released live,
5/17/22,Coal Point,59.59926,-151.4079,beach seine,Unidentified Flatfish,Juvenile,30,1,released live,
5/17/22,Coal Point,59.59926,-151.4079,beach seine,Unidentified Flatfish,Juvenile,28,1,released live,
5/17/22,Coal Point,59.59926,-151.4079,beach seine,Pacific Sand Lance,Juvenile/Adult,73,1,released live,
5/17/22,Coal Point,59.59926,-151.4079,beach seine,Pacific Sand Lance,Juvenile/Adult,75,1,released live,
5/17/22,Coal Point,59.59926,-151.4079,beach seine,Unidentified Smelt,Juvenile,31,1,released live,
5/17/22,Coal Point,59.59926,-151.4079,beach seine,Unidentified Smelt,Juvenile,30,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Sand Shrimp,Juvenile/Adult,59,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Sand Shrimp,Juvenile/Adult,56,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Sand Shrimp,Juvenile/Adult,79,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Sand Shrimp,Juvenile/Adult,40,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Sand Shrimp,Juvenile/Adult,38,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Sand Shrimp,Juvenile/Adult,29,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Sand Shrimp,Juvenile/Adult,22,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Sand Shrimp,Juvenile/Adult,31,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Sand Shrimp,Juvenile/Adult,38,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Sand Shrimp,Juvenile/Adult,35,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Sand Shrimp,Juvenile/Adult,40,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Sand Shrimp,Juvenile/Adult,74,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Sand Shrimp,Juvenile/Adult,35,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Sand Shrimp,Juvenile/Adult,36,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Sand Shrimp,Juvenile/Adult,25,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Sand Shrimp,Juvenile/Adult,25,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Sand Shrimp,Juvenile/Adult,33,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Sand Shrimp,Juvenile/Adult,40,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Sand Shrimp,Juvenile/Adult,41,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Sand Shrimp,Juvenile/Adult,50,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Snake Prickleback,Juvenile/Adult,112,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Pacific Sand Lance,Juvenile/Adult,78,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Unidentified Flatfish,Juvenile,30,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Unidentified Flatfish,Juvenile,8,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Unidentified Flatfish,Juvenile,15,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Unidentified Flatfish,Juvenile,35,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Unidentified Sculpin,Juvenile,10,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Unidentified Sculpin,Juvenile,12,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Unidentified Sculpin,Juvenile,12,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Unidentified Sculpin,Juvenile,11,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Unidentified Sculpin,Juvenile,12,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Unidentified Sculpin,Juvenile,20,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Slender Eelblenny,Juvenile,31,1,sacrificed,Voucher
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Slender Eelblenny,Juvenile,40,1,sacrificed,Voucher
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Slender Eelblenny,Juvenile,40,1,sacrificed,Voucher
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Slender Eelblenny,Juvenile,40,1,sacrificed,Voucher
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Slender Eelblenny,Juvenile,34,1,sacrificed,Voucher
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Slender Eelblenny,Juvenile,36,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Slender Eelblenny,Juvenile,34,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Slender Eelblenny,Juvenile,35,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Slender Eelblenny,Juvenile,37,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Slender Eelblenny,Juvenile,31,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Slender Eelblenny,Juvenile,33,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Slender Eelblenny,Juvenile,34,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Snailfish,Juvenile,15,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Snailfish,Juvenile,13,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Unidentified Smelt,Juvenile,31,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Unidentified Smelt,Juvenile,35,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Unidentified Smelt,Juvenile,30,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Unidentified Smelt,Juvenile,29,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Unidentified Smelt,Juvenile,36,1,released live,
5/17/22,Coal Point,59.59956,-151.40875,beach seine,Dungeness Crab,Juvenile/Adult,72,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Sand Shrimp,Juvenile/Adult,36,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Sand Shrimp,Juvenile/Adult,39,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Sand Shrimp,Juvenile/Adult,30,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Sand Shrimp,Juvenile/Adult,29,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Sand Shrimp,Juvenile/Adult,36,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Sand Shrimp,Juvenile/Adult,36,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Sand Shrimp,Juvenile/Adult,38,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Sand Shrimp,Juvenile/Adult,28,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Sand Shrimp,Juvenile/Adult,32,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Sand Shrimp,Juvenile/Adult,27,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Sand Shrimp,Juvenile/Adult,27,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Sand Shrimp,Juvenile/Adult,25,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Sand Shrimp,Juvenile/Adult,14,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Sand Shrimp,Juvenile/Adult,35,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Sand Shrimp,Juvenile/Adult,35,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Sand Shrimp,Juvenile/Adult,26,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Sand Shrimp,Juvenile/Adult,35,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Sand Shrimp,Juvenile/Adult,51,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Sand Shrimp,Juvenile/Adult,22,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Sand Shrimp,Juvenile/Adult,31,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Sand Shrimp,Juvenile/Adult,25,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Sand Shrimp,Juvenile/Adult,65,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Sand Shrimp,Juvenile/Adult,72,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Sand Shrimp,Juvenile/Adult,25,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Sand Shrimp,Juvenile/Adult,46,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Sand Shrimp,Juvenile/Adult,50,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Sand Shrimp,Juvenile/Adult,57,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Sand Shrimp,Juvenile/Adult,30,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Sand Shrimp,Juvenile/Adult,39,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Sand Shrimp,Juvenile/Adult,25,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Sand Shrimp,Juvenile/Adult,,107,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Dolly Varden,Juvenile/Adult,165,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Unidentified Sculpin,Juvenile,12,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Unidentified Sculpin,Juvenile,12,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Unidentified Sculpin,Juvenile,14,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Unidentified Sculpin,Juvenile,15,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Unidentified Sculpin,Juvenile,12,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Unidentified Sculpin,Juvenile,10,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Unidentified Sculpin,Juvenile,13,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Unidentified Sculpin,Juvenile,14,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Unidentified Sculpin,Juvenile,12,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Unidentified Sculpin,Juvenile,14,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Unidentified Sculpin,Juvenile,14,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Unidentified Sculpin,Juvenile,14,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Unidentified Sculpin,Juvenile,13,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Unidentified Sculpin,Juvenile,12,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Unidentified Sculpin,Juvenile,15,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Unidentified Sculpin,Juvenile,14,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Unidentified Sculpin,Juvenile,14,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Unidentified Sculpin,Juvenile,16,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Unidentified Sculpin,Juvenile,15,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Unidentified Sculpin,Juvenile,14,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Unidentified Sculpin,Juvenile,13,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Unidentified Sculpin,Juvenile,14,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Unidentified Sculpin,Juvenile,13,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Unidentified Sculpin,Juvenile,15,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Unidentified Sculpin,Juvenile,12,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Unidentified Sculpin,Juvenile,15,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Unidentified Sculpin,Juvenile,20,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Unidentified Sculpin,Juvenile,11,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Unidentified Sculpin,Juvenile,13,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Unidentified Sculpin,Juvenile,15,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Unidentified Sculpin,Juvenile,,170,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Unidentified Flatfish,Juvenile,25,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Unidentified Flatfish,Juvenile,24,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Unidentified Flatfish,Juvenile,17,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Unidentified Flatfish,Juvenile,13,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Unidentified Flatfish,Juvenile,13,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Unidentified Flatfish,Juvenile,21,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Sand Sole,Juvenile/Adult,110,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Sand Sole,Juvenile/Adult,154,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,English Sole,Juvenile/Adult,51,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Unidentified Smelt,Juvenile,46,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Starry Flounder,Juvenile/Adult,227,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Starry Flounder,Juvenile/Adult,233,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Starry Flounder,Juvenile/Adult,242,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Rock Sole,Juvenile/Adult,135,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Rock Sole,Juvenile/Adult,62,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Rock Sole,Juvenile/Adult,,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Tubenose Poacher,Juvenile,23,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Staghorn Sculpin,Juvenile/Adult,232,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Pacific Sand Lance,Juvenile/Adult,79,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Pacific Sand Lance,Juvenile/Adult,105,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Pacific Sand Lance,Juvenile/Adult,96,1,released live,
5/18/22,Stariski,59.91448,-151.76114,beach seine,Spotted Snailfish,Juvenile/Adult,66,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Sand Shrimp,Juvenile/Adult,50,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Sand Shrimp,Juvenile/Adult,35,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Sand Shrimp,Juvenile/Adult,30,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Sand Shrimp,Juvenile/Adult,33,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Sand Shrimp,Juvenile/Adult,40,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Sand Shrimp,Juvenile/Adult,45,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Sand Shrimp,Juvenile/Adult,43,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Sand Shrimp,Juvenile/Adult,40,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Sand Shrimp,Juvenile/Adult,42,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Sand Shrimp,Juvenile/Adult,25,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Sand Shrimp,Juvenile/Adult,30,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Sand Shrimp,Juvenile/Adult,22,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Sand Shrimp,Juvenile/Adult,30,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Sand Shrimp,Juvenile/Adult,29,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Sand Shrimp,Juvenile/Adult,33,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Sand Shrimp,Juvenile/Adult,40,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Sand Shrimp,Juvenile/Adult,47,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Sand Shrimp,Juvenile/Adult,45,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Sand Shrimp,Juvenile/Adult,35,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Unidentified Sculpin,Juvenile,13,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Unidentified Sculpin,Juvenile,12,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Unidentified Sculpin,Juvenile,11,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Unidentified Sculpin,Juvenile,12,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Unidentified Sculpin,Juvenile,15,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Unidentified Sculpin,Juvenile,12,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Unidentified Sculpin,Juvenile,12,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Unidentified Sculpin,Juvenile,12,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Unidentified Sculpin,Juvenile,12,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Unidentified Sculpin,Juvenile,14,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Unidentified Sculpin,Juvenile,12,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Unidentified Sculpin,Juvenile,12,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Unidentified Sculpin,Juvenile,12,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Unidentified Sculpin,Juvenile,15,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Unidentified Sculpin,Juvenile,13,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Unidentified Sculpin,Juvenile,15,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Unidentified Sculpin,Juvenile,15,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Unidentified Sculpin,Juvenile,13,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Unidentified Sculpin,Juvenile,12,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Unidentified Sculpin,Juvenile,12,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Unidentified Sculpin,Juvenile,10,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Unidentified Sculpin,Juvenile,10,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Unidentified Sculpin,Juvenile,14,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Unidentified Sculpin,Juvenile,16,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Unidentified Sculpin,Juvenile,15,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Unidentified Sculpin,Juvenile,14,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Unidentified Sculpin,Juvenile,12,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Unidentified Sculpin,Juvenile,12,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Unidentified Sculpin,Juvenile,14,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Unidentified Sculpin,Juvenile,,150,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Masked Greenling,Juvenile/Adult,224,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Masked Greenling,Juvenile/Adult,220,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Masked Greenling,Juvenile/Adult,270,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Masked Greenling,Juvenile/Adult,142,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Masked Greenling,Juvenile/Adult,151,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Masked Greenling,Juvenile/Adult,128,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Masked Greenling,Juvenile/Adult,144,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Masked Greenling,Juvenile/Adult,128,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Masked Greenling,Juvenile/Adult,247,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Masked Greenling,Juvenile/Adult,235,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Masked Greenling,Juvenile/Adult,145,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Masked Greenling,Juvenile/Adult,129,1,released live,
5/18/22,Stariski,59.91523,-151.76083,beach seine,Masked Greenling,Juvenile/Adult,148,1,released live,
